farm_id,x,y,county,district,species,production,observed_case,p_new_case
318,412715.837045155,4.64202517182227e6,Fulton,Trenton,chicken,broiler_2,false,0.006
319,434799.126937569,4.67484419641816e6,Fulton,Logan,chicken,broiler_1,false,0.0
320,419133.680470889,4.65913943268132e6,Fulton,Clifton,duck,conventional,false,0.0
321,445765.821710588,4.65981173346562e6,Allegheny,Demarest,chicken,broiler_2,false,0.002
322,434111.886238615,4.65498387232857e6,Fulton,Ocean,duck,conventional,false,0.002
323,422265.052883926,4.64402785533262e6,Fulton,Dublin,duck,conventional,false,0.002
324,448379.274532766,4.66046113486723e6,Allegheny,Demarest,duck,conventional,false,0.0
325,435105.172433102,4.66735949276641e6,Fulton,Hulmeville,duck,conventional,false,0.004
326,428149.987042269,4.64445860904259e6,Fulton,Dublin,duck,conventional,false,0.004
327,438817.343504357,4.65810040210429e6,Allegheny,Demarest,chicken,broiler_1,false,0.002
328,425437.050286883,4.65103240423034e6,Fulton,Hawthorne,duck,conventional,false,0.006
329,419231.534423269,4.67770547007261e6,Fulton,Secaucus,chicken,broiler_2,false,0.01
330,452040.000425241,4.68338844082878e6,Allegheny,Guttenberg,chicken,broiler_2,false,0.008
331,445532.784155944,4.67734460390318e6,Allegheny,Guttenberg,duck,conventional,false,0.004
332,419525.872661031,4.63440208794193e6,Fulton,Rockaway,duck,conventional,false,0.002
333,417332.749695517,4.6619309555213e6,Fulton,Hightstown,duck,organic,false,0.002
334,408781.659434259,4.6504789064549e6,Fulton,Trenton,chicken,broiler_1,false,0.008
335,452224.934051802,4.67335784513373e6,Allegheny,Cliffside Park,duck,organic,false,0.002
336,410387.582445722,4.6602282530502e6,Fulton,Hightstown,chicken,layer,false,0.006
337,433893.571472145,4.64230034639538e6,Fulton,Harding,chicken,broiler_1,false,0.002
338,437518.483330184,4.65723377822781e6,Allegheny,Demarest,duck,conventional,false,0.002
339,426793.048829491,4.67806172551595e6,Fulton,Secaucus,duck,conventional,false,0.002
340,423595.595129118,4.65500025748296e6,Fulton,Hawthorne,duck,organic,false,0.002
341,410059.142837715,4.66628338317787e6,Fulton,Washington,duck,organic,false,0.002
342,434390.295859618,4.66380227088096e6,Fulton,Hulmeville,duck,conventional,false,0.002
343,427410.785316727,4.66889837376662e6,Fulton,Newfield,duck,organic,false,0.0
344,437072.991904675,4.67121512334978e6,Fulton,Logan,duck,conventional,false,0.002
345,431166.842930967,4.64524205064372e6,Fulton,Dublin,chicken,broiler_2,false,0.004
346,440681.022661932,4.65186623569554e6,Allegheny,Demarest,duck,conventional,false,0.002
347,411847.165383709,4.66771194923102e6,Fulton,Washington,duck,conventional,false,0.006
348,442344.210429975,4.66944762051034e6,Allegheny,Aberdeen,duck,conventional,false,0.002
349,423127.44137987,4.64145089438516e6,Fulton,Dublin,chicken,broiler_1,false,0.008
350,450041.868617799,4.66064013607852e6,Allegheny,Demarest,chicken,broiler_2,false,0.008
351,451380.193522157,4.67579445155214e6,Allegheny,Cliffside Park,duck,organic,false,0.006
352,431299.54315899,4.66967490413738e6,Fulton,Hulmeville,duck,conventional,false,0.002
353,449008.969036154,4.67720185485029e6,Allegheny,Guttenberg,duck,organic,false,0.0
354,445145.003089235,4.65544252854278e6,Allegheny,Demarest,chicken,broiler_2,false,0.002
355,414849.523423531,4.66238555988157e6,Fulton,Hightstown,chicken,broiler_2,false,0.008
356,444177.303195887,4.67756083944625e6,Allegheny,Guttenberg,duck,conventional,false,0.0
357,423900.370107672,4.67776939974429e6,Fulton,Secaucus,chicken,broiler_2,false,0.01
358,415871.913489775,4.66445946282611e6,Fulton,Washington,duck,conventional,false,0.002
359,428250.143230396,4.66564520273876e6,Fulton,Newfield,duck,organic,false,0.0
360,414476.737480938,4.6424666537819e6,Fulton,Trenton,duck,conventional,false,0.002
361,439026.488385311,4.67133970449559e6,Fulton,Logan,duck,conventional,false,0.0
362,427993.168734306,4.65472148849535e6,Fulton,Hawthorne,duck,conventional,false,0.002
363,425434.981049585,4.63644598640766e6,Fulton,Providence,chicken,broiler_2,false,0.0
364,437406.612260075,4.66553194094713e6,Fulton,Hulmeville,duck,conventional,false,0.0
365,437363.243401408,4.64606822387173e6,Allegheny,Rockleigh,chicken,broiler_1,false,0.004
366,410716.305628897,4.66787583783814e6,Fulton,Washington,duck,conventional,false,0.004
367,440124.532298389,4.64778836937909e6,Allegheny,Rockleigh,chicken,broiler_2,false,0.008
368,452502.007186114,4.67550247133705e6,Allegheny,Cliffside Park,duck,conventional,false,0.002
369,410206.718459645,4.64827780218747e6,Fulton,Trenton,chicken,layer,false,0.008
370,424380.841899128,4.67321778513169e6,Fulton,Secaucus,duck,conventional,false,0.0
371,446706.069093884,4.66245340797074e6,Allegheny,Aberdeen,duck,conventional,false,0.002
372,421263.177458544,4.63981432673537e6,Fulton,Providence,duck,organic,false,0.002
373,442432.452730814,4.66257682219224e6,Allegheny,Aberdeen,chicken,broiler_2,false,0.004
374,432727.114889499,4.67247373481967e6,Fulton,Logan,duck,conventional,false,0.006
375,419993.488608645,4.64978413731416e6,Fulton,Linwood,duck,conventional,false,0.0
376,419750.710820423,4.66425738729474e6,Fulton,Newfield,chicken,broiler_1,false,0.008
377,435406.984825253,4.64759148402753e6,Fulton,Harding,chicken,broiler_2,false,0.012
378,415162.758775827,4.65846484337073e6,Fulton,Hightstown,duck,conventional,false,0.0
379,415290.52674362,4.63940722490508e6,Fulton,Rockaway,chicken,broiler_2,false,0.004
380,440133.477447284,4.67490999009095e6,Allegheny,Guttenberg,duck,conventional,false,0.002
381,418659.239098708,4.64036958464992e6,Fulton,Providence,chicken,broiler_1,false,0.004
382,422340.427593714,4.63415907397927e6,Fulton,Rockaway,chicken,broiler_1,false,0.012
383,439559.616494212,4.65445957150893e6,Allegheny,Demarest,duck,conventional,false,0.0
384,418382.912862147,4.64594196467923e6,Fulton,Linwood,chicken,broiler_2,false,0.006
385,437241.201555632,4.66698934732098e6,Allegheny,Aberdeen,chicken,broiler_2,false,0.004
386,426177.076693556,4.64941966068831e6,Fulton,Hawthorne,chicken,layer,false,0.006
387,452133.137911468,4.67983684197032e6,Allegheny,Guttenberg,duck,conventional,false,0.0
388,449266.718924782,4.66068830204246e6,Allegheny,Demarest,chicken,broiler_1,false,0.01
389,426456.662068534,4.64199721743321e6,Fulton,Dublin,chicken,broiler_2,false,0.006
390,423164.111353589,4.66683242377262e6,Fulton,Newfield,duck,conventional,false,0.002
391,432098.616431484,4.67300084506574e6,Fulton,Logan,chicken,broiler_2,false,0.008
392,404784.687621087,4.65716043211723e6,Fulton,Pleasantville,duck,organic,false,0.0
393,437574.673166174,4.64135788238394e6,Fulton,Harding,duck,conventional,false,0.0
394,420019.445894091,4.64542999150356e6,Fulton,Linwood,duck,conventional,false,0.004
395,423041.915892913,4.64718112738551e6,Fulton,Linwood,duck,conventional,false,0.002
396,447991.577035432,4.66307326768909e6,Allegheny,Aberdeen,chicken,broiler_2,false,0.008
397,411083.354321547,4.65293255694881e6,Fulton,Pleasantville,chicken,broiler_2,false,0.01
398,432677.646835197,4.64860076413431e6,Fulton,Harding,chicken,broiler_2,false,0.008
399,445614.13700582,4.68045537618504e6,Allegheny,Guttenberg,chicken,broiler_1,false,0.018
400,422676.59645683,4.65456204441424e6,Fulton,Hawthorne,chicken,broiler_2,false,0.004
401,440872.538463525,4.65866920889178e6,Allegheny,Demarest,chicken,layer,false,0.0
402,406451.905872677,4.65620183183472e6,Fulton,Pleasantville,duck,organic,false,0.002
403,428160.407298506,4.6509591215929e6,Fulton,Hawthorne,duck,conventional,false,0.0
404,417357.094232049,4.65780715605546e6,Fulton,Clifton,duck,organic,false,0.0
405,452888.856690553,4.67167067434845e6,Allegheny,Cliffside Park,duck,conventional,false,0.006
406,439391.771391733,4.64436433964289e6,Allegheny,Rockleigh,duck,organic,false,0.002
407,410637.800976349,4.65109339701461e6,Fulton,Pleasantville,duck,conventional,false,0.0
408,415050.32068474,4.68063283976978e6,Fulton,Secaucus,chicken,broiler_2,false,0.014
409,419998.301461137,4.63365072235991e6,Fulton,Rockaway,chicken,broiler_2,false,0.006
410,426448.504415974,4.64195734578345e6,Fulton,Dublin,chicken,broiler_2,false,0.012
411,438757.610496366,4.6703474478922e6,Fulton,Logan,duck,conventional,false,0.002
412,444770.152126804,4.67802719540681e6,Allegheny,Guttenberg,chicken,broiler_1,false,0.01
413,413720.619676075,4.64362072159409e6,Fulton,Trenton,chicken,broiler_2,false,0.004
414,433936.678092536,4.65574635915683e6,Fulton,Ocean,chicken,broiler_2,false,0.01
415,429443.917731771,4.67021313851037e6,Fulton,Newfield,duck,conventional,false,0.004
416,419159.729562556,4.67596566936024e6,Fulton,Secaucus,chicken,broiler_2,false,0.01
417,420961.810681608,4.64946700235422e6,Fulton,Linwood,chicken,broiler_1,false,0.006
418,422042.654123507,4.66950594591762e6,Fulton,Newfield,duck,conventional,false,0.002
419,453932.502500505,4.68057227180993e6,Allegheny,Guttenberg,duck,conventional,false,0.0
420,445057.480265552,4.65584124113269e6,Allegheny,Demarest,chicken,broiler_1,false,0.002
421,422029.567193334,4.66007319779975e6,Fulton,Clifton,chicken,broiler_2,false,0.002
422,408490.874014984,4.65314886077738e6,Fulton,Pleasantville,duck,conventional,false,0.002
423,428147.6066078,4.66995172828483e6,Fulton,Newfield,duck,conventional,false,0.002
424,446699.448003234,4.66567355765021e6,Allegheny,Aberdeen,chicken,broiler_1,false,0.014
425,446759.907974718,4.6709145781192e6,Allegheny,Cliffside Park,chicken,broiler_2,false,0.008
426,437844.257813149,4.64511950950878e6,Allegheny,Rockleigh,chicken,broiler_2,false,0.004
427,428803.067326006,4.66946305790112e6,Fulton,Newfield,chicken,broiler_1,false,0.002
428,426417.15011502,4.67976773942685e6,Fulton,Secaucus,duck,conventional,false,0.006
429,435522.566442833,4.6497604211911e6,Allegheny,Rockleigh,chicken,broiler_2,false,0.006
430,422127.088016088,4.64981159599702e6,Fulton,Linwood,chicken,broiler_1,false,0.006
431,417184.681335939,4.66170525610742e6,Fulton,Hightstown,duck,conventional,false,0.002
432,411570.526442208,4.64276554034454e6,Fulton,Trenton,duck,conventional,false,0.002
433,416964.426858447,4.63545368747724e6,Fulton,Rockaway,chicken,broiler_2,false,0.008
434,453582.553329034,4.67199802133059e6,Allegheny,Cliffside Park,chicken,broiler_1,false,0.01
435,422282.264362485,4.63799127594849e6,Fulton,Providence,duck,conventional,false,0.0
436,419081.37098117,4.65692139048234e6,Fulton,Clifton,chicken,broiler_2,false,0.008
437,434702.388197965,4.67837504166541e6,Fulton,Logan,duck,conventional,false,0.0
438,445107.390227619,4.66168128392492e6,Allegheny,Aberdeen,duck,conventional,false,0.0
439,426207.839784835,4.67737972942554e6,Fulton,Secaucus,duck,conventional,false,0.002
440,431004.535371157,4.65349539713873e6,Fulton,Hawthorne,duck,conventional,false,0.0
441,431332.930371227,4.66561216230572e6,Fulton,Hulmeville,duck,conventional,false,0.004
442,427504.78137023,4.64362365749537e6,Fulton,Dublin,duck,conventional,false,0.002
443,413057.844790581,4.65856735042784e6,Fulton,Hightstown,chicken,layer,false,0.006
444,432618.573401802,4.6747620033197e6,Fulton,Logan,chicken,broiler_2,false,0.006
445,449946.540042847,4.67803998971746e6,Allegheny,Guttenberg,chicken,broiler_2,false,0.008
446,425458.873029813,4.65758723616278e6,Fulton,Hawthorne,duck,conventional,false,0.004
447,419229.473394121,4.64116952429086e6,Fulton,Providence,duck,conventional,false,0.0
448,437178.947150441,4.67675072918506e6,Fulton,Logan,chicken,broiler_2,false,0.012
449,454421.601432632,4.68020687991531e6,Allegheny,Guttenberg,duck,conventional,false,0.0
450,434429.897117272,4.663244152671e6,Fulton,Hulmeville,duck,conventional,false,0.0
451,422744.59336654,4.64807829649777e6,Fulton,Linwood,duck,conventional,false,0.002
452,416864.258543882,4.64426502707565e6,Fulton,Linwood,chicken,broiler_2,false,0.004
453,424367.773368958,4.67419599167687e6,Fulton,Secaucus,chicken,broiler_1,false,0.0
454,426881.241421481,4.65390360177599e6,Fulton,Hawthorne,chicken,broiler_1,false,0.014
455,408735.490669089,4.64402556009235e6,Fulton,Trenton,duck,conventional,false,0.002
456,443710.674533312,4.65274990739463e6,Allegheny,Demarest,duck,conventional,false,0.0
457,413927.757013488,4.65024998245774e6,Fulton,Pleasantville,duck,conventional,false,0.004
458,417060.991609237,4.64171629315639e6,Fulton,Rockaway,chicken,broiler_1,false,0.01
459,420356.558229732,4.64033834942425e6,Fulton,Providence,duck,organic,false,0.0
460,412018.563784349,4.66906294370543e6,Fulton,Roselle,chicken,broiler_2,false,0.008
461,408805.608030785,4.66741474758783e6,Fulton,Washington,duck,conventional,false,0.002
462,446423.378060537,4.65746742080012e6,Allegheny,Demarest,chicken,broiler_2,false,0.0
463,414455.27441657,4.65899337325404e6,Fulton,Hightstown,chicken,broiler_2,false,0.012
464,436200.599911073,4.66934788243598e6,Fulton,Hulmeville,chicken,broiler_2,false,0.008
465,415537.850886535,4.64653407972723e6,Fulton,Trenton,chicken,broiler_1,false,0.012
466,426689.147582464,4.65937366008899e6,Fulton,Ocean,chicken,broiler_1,false,0.0
467,436715.785026122,4.64587886415009e6,Allegheny,Rockleigh,duck,conventional,false,0.0
468,412515.335429788,4.66441969839865e6,Fulton,Washington,chicken,broiler_2,false,0.012
469,428399.292217457,4.66400137810956e6,Fulton,Ocean,chicken,broiler_2,false,0.01
470,431221.987598534,4.64283329303902e6,Fulton,Harding,duck,conventional,false,0.002
471,444733.560570924,4.66646035921722e6,Allegheny,Aberdeen,duck,conventional,false,0.002
472,441266.126679973,4.66180371484025e6,Allegheny,Aberdeen,chicken,broiler_2,false,0.002
473,432291.619163382,4.63984601441707e6,Fulton,Harding,duck,organic,false,0.004
474,408384.476014142,4.65991572883784e6,Fulton,Hightstown,duck,conventional,false,0.0
475,425193.278375741,4.66327492857212e6,Fulton,Newfield,duck,conventional,false,0.002
476,437616.111378103,4.66074573580086e6,Allegheny,Demarest,duck,conventional,false,0.002
477,424236.466681444,4.66293209306706e6,Fulton,Newfield,duck,organic,false,0.0
478,437577.373722127,4.66299288465293e6,Allegheny,Demarest,duck,conventional,false,0.0
479,440706.501880136,4.64813111537858e6,Allegheny,Rockleigh,duck,conventional,false,0.0
480,428723.24042072,4.64706312036965e6,Fulton,Dublin,duck,conventional,false,0.002
481,441046.886322028,4.66143844238976e6,Allegheny,Aberdeen,duck,conventional,false,0.004
482,433419.680547259,4.65628857572749e6,Fulton,Ocean,duck,conventional,false,0.002
483,422862.566429976,4.64543108783979e6,Fulton,Linwood,duck,conventional,false,0.006
484,415140.923386006,4.64103417662948e6,Fulton,Trenton,chicken,broiler_2,false,0.01
485,425867.167114574,4.64097389467295e6,Fulton,Dublin,chicken,broiler_2,false,0.01
486,434801.629036123,4.66691105897954e6,Fulton,Hulmeville,chicken,broiler_1,false,0.008
487,452996.1347759,4.66759857108486e6,Allegheny,Cliffside Park,chicken,layer,false,0.008
488,434764.467866037,4.66187381315336e6,Fulton,Hulmeville,chicken,broiler_1,false,0.008
489,420105.320466545,4.66792970378285e6,Fulton,Roselle,duck,organic,false,0.002
490,434499.383718508,4.66533573663629e6,Fulton,Hulmeville,duck,conventional,false,0.0
491,427599.69144901,4.65964386464992e6,Fulton,Ocean,chicken,broiler_1,false,0.01
492,439165.587530994,4.64895304914841e6,Allegheny,Rockleigh,chicken,broiler_2,false,0.002
493,429842.43140842,4.64812130412833e6,Fulton,Harding,duck,organic,false,0.004
494,452313.634116205,4.67496809640826e6,Allegheny,Cliffside Park,duck,conventional,false,0.004
495,441875.073109735,4.64848434635605e6,Allegheny,Rockleigh,duck,conventional,false,0.004
496,434232.077629036,4.65179074665206e6,Fulton,Harding,duck,conventional,false,0.002
497,444193.183343618,4.67202576619739e6,Allegheny,Aberdeen,duck,conventional,false,0.002
498,426446.232365215,4.64450384766951e6,Fulton,Dublin,duck,conventional,false,0.0
499,438787.402039429,4.64731620871685e6,Allegheny,Rockleigh,chicken,broiler_2,false,0.008
500,436560.246067613,4.64546571810299e6,Fulton,Harding,duck,conventional,false,0.0
501,424286.130972482,4.67279072330525e6,Fulton,Secaucus,chicken,layer,false,0.014
502,423845.406118106,4.64042548774528e6,Fulton,Providence,chicken,broiler_2,false,0.018
503,435171.58946537,4.66722365424711e6,Fulton,Hulmeville,chicken,broiler_2,false,0.016
504,451911.446962381,4.67937169237737e6,Allegheny,Guttenberg,duck,conventional,false,0.002
505,437466.926749094,4.64565705102962e6,Allegheny,Rockleigh,chicken,broiler_2,false,0.01
506,444389.850922414,4.66313802037641e6,Allegheny,Aberdeen,duck,conventional,false,0.002
507,413636.156777373,4.65237237804715e6,Fulton,Pleasantville,duck,conventional,false,0.004
508,443770.394634963,4.64244011587405e6,Allegheny,Rockleigh,duck,conventional,false,0.008
509,436221.087801563,4.66116235834057e6,Allegheny,Demarest,duck,organic,false,0.0
510,435966.325113254,4.66026230259982e6,Allegheny,Demarest,duck,conventional,false,0.0
511,419057.587661922,4.67336894494789e6,Fulton,Secaucus,duck,conventional,false,0.002
512,440835.762493705,4.65237906744831e6,Allegheny,Demarest,chicken,broiler_2,false,0.002
513,435166.691825117,4.65083700724046e6,Fulton,Harding,duck,conventional,false,0.0
514,413544.642578649,4.64867204108994e6,Fulton,Trenton,duck,conventional,false,0.002
515,424059.695258709,4.65982593220274e6,Fulton,Ocean,chicken,broiler_2,false,0.012
516,446159.116192029,4.66035875007811e6,Allegheny,Aberdeen,duck,conventional,false,0.002
517,425830.66697603,4.66216395729009e6,Fulton,Newfield,duck,organic,false,0.002
518,410252.881927035,4.66444667708504e6,Fulton,Washington,duck,organic,false,0.004
519,429665.550079905,4.65744083466127e6,Fulton,Ocean,chicken,broiler_2,false,0.016
520,421939.330633523,4.67712285819814e6,Fulton,Secaucus,chicken,broiler_1,false,0.01
521,431066.02335367,4.64514929237749e6,Fulton,Dublin,chicken,broiler_1,false,0.014
522,456544.104001473,4.67112415967385e6,Allegheny,Cliffside Park,duck,conventional,false,0.002
523,454589.282866618,4.67142166763204e6,Allegheny,Cliffside Park,chicken,broiler_2,false,0.006
524,423946.140742982,4.6779998746869e6,Fulton,Secaucus,duck,conventional,false,0.004
525,408079.205339006,4.66057887338269e6,Fulton,Hightstown,duck,conventional,false,0.002
526,415840.493278214,4.63557339357373e6,Fulton,Rockaway,duck,conventional,false,0.0
